,Neighbourhood,VenueName,VenueCategory,VenueLatitude,VenueLongitude
1158,Commerce Court,Five Guys,Burger Joint,43.648952917114954,-79.38148110862167
1159,Commerce Court,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
1160,Commerce Court,Jump,American Restaurant,43.64814738516352,-79.37875242540652
1161,Commerce Court,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
1162,Commerce Court,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
1163,Commerce Court,South Street Burger,Burger Joint,43.65061154617051,-79.38109473310139
1164,Commerce Court,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
1165,Commerce Court,Eggspectation Bell Trinity Square,Breakfast Spot,43.65314383888587,-79.38198016678167
1166,Commerce Court,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
1167,Commerce Court,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
1168,Commerce Court,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
1169,Commerce Court,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
1170,Commerce Court,Noodle King,Asian Restaurant,43.65170632794881,-79.38304628912547
1171,Commerce Court,Pearl Diver,Gastropub,43.651481290733734,-79.37359954211877
1172,Commerce Court,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
1174,Commerce Court,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
1175,Commerce Court,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233
1177,Commerce Court,Triple A Bar (AAA),BBQ Joint,43.65165840099557,-79.3727201723461
1179,Commerce Court,Woods Restaurant & Bar,Molecular Gastronomy Restaurant,43.6493568159853,-79.37500248445933
1180,Commerce Court,Forno Cultura,Bakery,43.648532894220665,-79.38253494049307
1181,Commerce Court,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
1182,Commerce Court,FLOCK Rotisserie + Greens,Salad Place,43.65098849486318,-79.38191708712704
1183,Commerce Court,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
1184,Commerce Court,Momofuku Noodle Bar,Noodle House,43.6493658716176,-79.38621652451032
1185,Commerce Court,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
1186,Commerce Court,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
1187,Commerce Court,Sweet Lulu,Asian Restaurant,43.65055650489936,-79.38117543224395
1188,Commerce Court,Bob's Bulgogi,Korean Restaurant,43.65190800954796,-79.37752300562582
1189,Commerce Court,The Joint - Hogtown Smoke,BBQ Joint,43.649149979382656,-79.3746782955818
1191,Commerce Court,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
1192,Commerce Court,iQ Food Co,Salad Place,43.642851,-79.382081
1193,Commerce Court,The Burger's Priest,Burger Joint,43.648476440165176,-79.38737257506915
1194,Commerce Court,Eggspectation,Breakfast Spot,43.646526,-79.375134
1195,Commerce Court,Thai Island,Thai Restaurant,43.64914597811404,-79.38379835292523
1196,Commerce Court,McCafé,Café,43.644490691919735,-79.38110912246584
1197,Commerce Court,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
1198,Commerce Court,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
1199,Commerce Court,Pi Co.,Pizza Place,43.648651,-79.385874
1200,Commerce Court,Ruth's Chris Steak House,Steakhouse,43.6499174,-79.3857238
1201,Commerce Court,The Poet Cafe,Café,43.65063683072023,-79.37127573699792
1203,Commerce Court,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467
1204,Commerce Court,Vagabondo Ristorante & Lounge,Italian Restaurant,43.64822172333574,-79.37529997897587
1205,Commerce Court,Urban Herbivore,Vegetarian / Vegan Restaurant,43.65497185575342,-79.38085556030273
1206,Commerce Court,Copacabana Grilled Brazilian,Brazilian Restaurant,43.64833259480477,-79.3881514766071
1207,Commerce Court,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
1208,Commerce Court,Crepe Delicious,Food Court,43.654536488277245,-79.38088885547485
1209,Victoria Hotel,Burrito Boyz,Burrito Place,43.656265264409015,-79.37834318376771
1210,Victoria Hotel,Urban Herbivore,Vegetarian / Vegan Restaurant,43.65497185575342,-79.38085556030273
1211,Victoria Hotel,Blaze Pizza,Pizza Place,43.656518,-79.380015
1212,Victoria Hotel,Hokkaido Ramen Santouka らーめん山頭火,Ramen Restaurant,43.65643520293576,-79.37758637997793
1213,Victoria Hotel,Crepe Delicious,Food Court,43.654536488277245,-79.38088885547485
1214,Victoria Hotel,The Senator Restaurant,Diner,43.65564091455335,-79.37919882575557
1215,Victoria Hotel,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
1216,Victoria Hotel,Eggspectation Bell Trinity Square,Breakfast Spot,43.65314383888587,-79.38198016678167
1218,Victoria Hotel,Tacos 101,Taco Place,43.656636132918166,-79.37696796225362
1219,Victoria Hotel,Trattoria Mercatto,Italian Restaurant,43.65445314470199,-79.3809741075674
1220,Victoria Hotel,Page One Cafe,Café,43.65777161112601,-79.3760725691681
1221,Victoria Hotel,JOEY,American Restaurant,43.6560936540828,-79.38187792357716
1222,Victoria Hotel,Dineen Coffee,Café,43.650497,-79.378765
1224,Victoria Hotel,Salad King,Thai Restaurant,43.65760101432665,-79.38161963017174
1225,Victoria Hotel,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
1227,Victoria Hotel,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
1228,Victoria Hotel,Bourbon St. Grill,Fast Food Restaurant,43.6551351410162,-79.3808225262395
1229,Victoria Hotel,La Bettola Di Terroni,Italian Restaurant,43.65199330592565,-79.37805579614488
1230,Victoria Hotel,Leña,Latin American Restaurant,43.65175078455427,-79.37902076748435
1231,Victoria Hotel,Gyu-Kaku Japanese BBQ,Japanese Restaurant,43.651422275497914,-79.37504693687086
1232,Victoria Hotel,Five Guys,Burger Joint,43.65710635305761,-79.38130606340378
1233,Victoria Hotel,Terroni,Italian Restaurant,43.650927,-79.375602
1234,Victoria Hotel,Paramount Fine Foods,Middle Eastern Restaurant,43.65502870847598,-79.38024513018975
1236,Victoria Hotel,The Black Canary Espresso Bar,Café,43.65702925121356,-79.38138512728051
1237,Victoria Hotel,Chipotle Mexican Grill,Mexican Restaurant,43.65648501759579,-79.38094490841218
1238,Victoria Hotel,The Queen and Beaver Public House,Gastropub,43.65747228208784,-79.38352412327917
1240,Victoria Hotel,Balzac's Coffee,Café,43.65785440672277,-79.37919981155157
1241,Victoria Hotel,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
1242,Victoria Hotel,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
1244,Victoria Hotel,Barberian's Steak House,Steakhouse,43.65775512925926,-79.38217741375935
1245,Victoria Hotel,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
1246,Victoria Hotel,Red Lobster,Seafood Restaurant,43.656328,-79.383621
1247,Victoria Hotel,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
1248,Victoria Hotel,Japango,Sushi Restaurant,43.65526771691681,-79.38516506734886
1249,Victoria Hotel,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
1250,Victoria Hotel,Banh Mi Boys,Sandwich Place,43.65918751861582,-79.3821314997463
1251,Victoria Hotel,GB Hand-Pulled Noodles,Chinese Restaurant,43.65643422548463,-79.3837827356398
1252,Victoria Hotel,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
1253,Victoria Hotel,The Elm Tree Restaurant,Modern European Restaurant,43.65739749535259,-79.38376054171513
1254,Victoria Hotel,Pearl Diver,Gastropub,43.651481290733734,-79.37359954211877
1255,Victoria Hotel,Noodle King,Asian Restaurant,43.65170632794881,-79.38304628912547
1256,Victoria Hotel,Triple A Bar (AAA),BBQ Joint,43.65165840099557,-79.3727201723461
1257,Victoria Hotel,The George Street Diner,Diner,43.65280299563487,-79.37156302246598
1258,Victoria Hotel,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
1259,Victoria Hotel,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
1260,Victoria Hotel,Bob's Bulgogi,Korean Restaurant,43.65190800954796,-79.37752300562582
1261,Victoria Hotel,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
1262,Victoria Hotel,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
1263,Victoria Hotel,Kinka Izakaya Original,Japanese Restaurant,43.66059636632361,-79.37889120754515
1264,Victoria Hotel,Oakham Café,Café,43.658077944767534,-79.37831497990125
1265,Victoria Hotel,The Keg Steakhouse & Bar,Steakhouse,43.649937252985254,-79.38419604942506
1266,Victoria Hotel,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
1267,Victoria Hotel,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
1268,Victoria Hotel,Ali Baba's - Yonge north of Dundas,Middle Eastern Restaurant,43.65790831232223,-79.38130421010204
1269,Victoria Hotel,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
1270,Victoria Hotel,Sansotei Ramen 三草亭,Ramen Restaurant,43.655157467561246,-79.38650067479335
1271,Victoria Hotel,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
1272,Victoria Hotel,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
1273,Victoria Hotel,Panago,Pizza Place,43.65825817735338,-79.38431282558368
1274,Victoria Hotel,Scaddabush Italian Kitchen & Bar,Italian Restaurant,43.658920292028725,-79.38289105381784
1275,Victoria Hotel,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
1276,Victoria Hotel,Schnitzel Queen,German Restaurant,43.65423906004429,-79.37053284604036
1277,Victoria Hotel,Butter Baker,Bakery,43.65566927096165,-79.3842978108375
1278,Victoria Hotel,Café Plenty,Café,43.6491179354577,-79.37831288380438
1279,Victoria Hotel,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
1280,Victoria Hotel,Poke Guys,Poke Place,43.65489527525682,-79.38505238381624
1281,Victoria Hotel,Reds Wine Tavern,Gastropub,43.64957038171473,-79.38212873483711
1282,Victoria Hotel,Kinton Ramen,Ramen Restaurant,43.660631695006714,-79.37887964897601
1283,Victoria Hotel,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
1284,Victoria Hotel,South Street Burger,Burger Joint,43.65061154617051,-79.38109473310139
1285,Victoria Hotel,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
1286,Victoria Hotel,Maman,Café,43.64830873804684,-79.38225333898805
1287,Victoria Hotel,King Taps,Gastropub,43.648475974183,-79.38205778358744
1288,Victoria Hotel,Patties Express,Caribbean Restaurant,43.657832414035745,-79.38183777062407
